transaction_id,seller_id,month,transaction_date,category,gmv,commission_rate,commission,gst_on_commission,shipping_fee,return_amount,expected_payout,actual_payout,discrepancy_amount,status,root_cause,payment_method,days_outstanding,sla_breach,resolution_status
TXN100154,SLR1045,Nov-2024,2024-11-29,Automotive,500.0,0.12,60.0,10.8,83.29,26.03,319.88,319.88,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100155,SLR1017,Nov-2024,2024-11-05,Automotive,500.0,0.1,50.0,9.0,41.53,3.47,396.0,396.0,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100156,SLR1023,Oct-2024,2024-10-14,Beauty,1288.59,0.1,128.86,23.19,67.09,92.89,976.56,976.56,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100157,SLR1103,Nov-2024,2024-11-19,Sports,500.0,0.15,75.0,13.5,113.63,41.17,256.7,256.7,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100158,SLR1020,Dec-2024,2024-12-21,Toys,500.0,0.1,50.0,9.0,128.34,2.9,309.76,679.15,369.39,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,Cheque,8,True,Resolved
TXN100159,SLR1005,Dec-2024,2024-12-31,Furniture,1937.7,0.08,155.02,27.9,39.09,79.29,1636.4,1636.4,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100160,SLR1051,Dec-2024,2024-12-27,Beauty,500.0,0.12,60.0,10.8,146.0,38.26,244.94,244.94,0.0,Processed,NONE,UPI,0,False,N/A
TXN100161,SLR1036,Oct-2024,2024-10-06,Books,500.0,0.12,60.0,10.8,48.16,27.75,353.29,353.29,0.0,Processed,NONE,UPI,0,False,N/A
TXN100162,SLR1028,Nov-2024,2024-11-20,Sports,1052.87,0.1,105.29,18.95,98.11,129.26,701.26,701.26,0.0,Processed,NONE,UPI,0,False,N/A
TXN100163,SLR1084,Dec-2024,2024-12-20,Automotive,500.0,0.15,75.0,13.5,54.39,23.36,333.75,333.75,0.0,Processed,NONE,UPI,0,False,N/A
TXN100164,SLR1075,Oct-2024,2024-10-17,Automotive,500.0,0.12,60.0,10.8,49.88,7.23,372.09,372.09,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100165,SLR1110,Dec-2024,2024-12-16,Grocery,500.0,0.15,75.0,13.5,108.97,56.41,246.12,246.12,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100166,SLR1115,Dec-2024,2024-12-03,Grocery,500.0,0.15,75.0,13.5,97.98,72.41,241.11,241.11,0.0,Processed,NONE,UPI,0,False,N/A
TXN100167,SLR1061,Dec-2024,2024-12-21,Furniture,607.8,0.12,72.94,13.13,36.94,55.02,429.77,429.77,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100168,SLR1055,Dec-2024,2024-12-08,Books,500.0,0.12,60.0,10.8,74.69,91.86,262.65,262.65,0.0,Processed,NONE,UPI,0,False,N/A
TXN100169,SLR1102,Nov-2024,2024-11-19,Books,500.0,0.15,75.0,13.5,122.64,36.88,251.98,251.98,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100170,SLR1012,Nov-2024,2024-11-10,Sports,500.0,0.1,50.0,9.0,37.4,52.96,350.64,350.64,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100171,SLR1076,Dec-2024,2024-12-19,Toys,500.0,0.12,60.0,10.8,73.12,6.38,349.7,349.7,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100172,SLR1066,Oct-2024,2024-10-14,Fashion,500.0,0.12,60.0,10.8,87.57,23.35,318.28,318.28,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100173,SLR1046,Oct-2024,2024-10-14,Grocery,500.0,0.12,60.0,10.8,40.12,43.98,345.1,345.1,0.0,Processed,NONE,UPI,0,False,N/A
TXN100174,SLR1072,Nov-2024,2024-11-14,Grocery,500.0,0.12,60.0,10.8,99.54,25.29,304.37,304.37,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100175,SLR1070,Dec-2024,2024-12-10,Automotive,500.0,0.12,60.0,10.8,82.72,23.6,322.88,322.88,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100176,SLR1073,Nov-2024,2024-11-04,Electronics,500.0,0.12,60.0,10.8,120.65,49.87,258.68,258.68,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100177,SLR1095,Oct-2024,2024-10-17,Automotive,500.0,0.15,75.0,13.5,78.06,74.48,258.96,258.96,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100178,SLR1051,Nov-2024,2024-11-06,Beauty,500.0,0.12,60.0,10.8,124.11,36.84,268.25,268.25,0.0,Processed,NONE,UPI,0,False,N/A
TXN100179,SLR1049,Dec-2024,2024-12-14,Beauty,745.03,0.12,89.4,16.09,20.69,13.13,605.72,605.72,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100180,SLR1011,Oct-2024,2024-10-30,Books,875.22,0.1,87.52,15.75,54.2,12.66,705.09,705.09,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100181,SLR1051,Dec-2024,2024-12-31,Beauty,500.0,0.12,60.0,10.8,105.3,17.19,306.71,306.71,0.0,Processed,NONE,UPI,0,False,N/A
TXN100182,SLR1099,Oct-2024,2024-10-30,Electronics,500.0,0.15,75.0,13.5,103.24,43.46,264.8,264.8,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100183,SLR1102,Dec-2024,2024-12-23,Books,500.0,0.15,75.0,13.5,57.18,3.25,351.07,351.07,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100184,SLR1029,Dec-2024,2024-12-06,Fashion,592.18,0.1,59.22,10.66,42.03,5.09,475.18,475.18,0.0,Processed,NONE,UPI,0,False,N/A
TXN100185,SLR1011,Nov-2024,2024-11-07,Books,904.67,0.1,90.47,16.28,121.36,12.46,664.1,664.1,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100186,SLR1066,Oct-2024,2024-10-24,Fashion,500.0,0.12,60.0,10.8,115.8,4.27,309.13,309.13,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100187,SLR1106,Dec-2024,2024-12-08,Toys,500.0,0.15,75.0,13.5,138.95,38.12,234.43,234.43,0.0,Processed,NONE,UPI,0,False,N/A
TXN100188,SLR1077,Oct-2024,2024-10-17,Electronics,500.0,0.12,60.0,10.8,79.12,35.14,314.94,332.51,17.57,Discrepancy,RETURN_TIMING_MISMATCH,RTGS,26,True,Pending
TXN100189,SLR1071,Oct-2024,2024-10-31,Beauty,500.0,0.12,60.0,10.8,85.41,5.35,338.44,338.44,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100190,SLR1032,Dec-2024,2024-12-19,Books,517.83,0.1,51.78,9.32,125.71,46.44,284.58,284.58,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100191,SLR1061,Oct-2024,2024-10-29,Furniture,500.0,0.12,60.0,10.8,118.47,72.09,238.64,238.64,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100192,SLR1075,Oct-2024,2024-10-22,Automotive,500.0,0.12,60.0,10.8,82.66,4.83,341.71,341.71,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100193,SLR1089,Oct-2024,2024-10-01,Toys,500.0,0.15,75.0,13.5,124.02,37.43,250.05,250.05,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100194,SLR1089,Nov-2024,2024-11-03,Toys,500.0,0.15,75.0,13.5,52.27,8.44,350.79,350.79,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100195,SLR1070,Oct-2024,2024-10-06,Automotive,500.0,0.12,60.0,10.8,81.95,22.54,324.71,324.71,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100196,SLR1095,Dec-2024,2024-12-24,Automotive,500.0,0.15,75.0,13.5,140.93,20.25,250.32,250.32,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100197,SLR1030,Nov-2024,2024-11-12,Automotive,717.91,0.1,71.79,12.92,46.88,33.41,552.91,552.91,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100198,SLR1019,Oct-2024,2024-10-20,Grocery,686.07,0.1,68.61,12.35,35.58,3.96,565.57,565.57,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100199,SLR1000,Dec-2024,2024-12-16,Books,738.02,0.08,59.04,10.63,144.54,42.24,481.57,481.57,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100200,SLR1114,Dec-2024,2024-12-09,Books,500.0,0.15,75.0,13.5,132.94,50.43,228.13,228.13,0.0,Processed,NONE,UPI,0,False,N/A
TXN100201,SLR1050,Oct-2024,2024-10-16,Grocery,500.0,0.12,60.0,10.8,117.52,12.22,299.46,299.46,0.0,Processed,NONE,UPI,0,False,N/A
TXN100202,SLR1069,Oct-2024,2024-10-15,Books,500.0,0.12,60.0,10.8,85.32,19.49,324.39,324.39,0.0,Processed,NONE,UPI,0,False,N/A
TXN100203,SLR1015,Dec-2024,2024-12-13,Beauty,1017.93,0.1,101.79,18.32,87.37,70.85,739.6,741.43,1.83,Discrepancy,TAX_RATE_DISCREPANCY,UPI,13,True,Resolved
TXN100204,SLR1012,Nov-2024,2024-11-08,Sports,500.0,0.1,50.0,9.0,67.01,95.66,278.33,278.33,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100205,SLR1034,Nov-2024,2024-11-07,Electronics,500.0,0.1,50.0,9.0,144.61,42.2,254.19,254.19,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100206,SLR1053,Dec-2024,2024-12-06,Grocery,500.0,0.12,60.0,10.8,117.79,19.44,291.97,291.97,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100207,SLR1073,Oct-2024,2024-10-26,Electronics,500.0,0.12,60.0,10.8,147.31,85.92,195.97,195.97,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100208,SLR1030,Dec-2024,2024-12-16,Automotive,838.35,0.1,83.84,15.09,76.19,73.28,589.95,589.95,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100209,SLR1103,Oct-2024,2024-10-17,Sports,500.0,0.15,75.0,13.5,42.96,42.72,325.82,325.82,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100210,SLR1068,Dec-2024,2024-12-02,Furniture,500.0,0.12,60.0,10.8,61.04,60.58,307.58,307.58,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100211,SLR1050,Oct-2024,2024-10-27,Grocery,500.0,0.12,60.0,10.8,109.77,5.72,313.71,313.71,0.0,Processed,NONE,UPI,0,False,N/A
TXN100212,SLR1080,Oct-2024,2024-10-18,Fashion,500.0,0.15,75.0,13.5,78.48,6.78,326.24,326.24,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100213,SLR1119,Nov-2024,2024-11-20,Home & Kitchen,500.0,0.15,75.0,13.5,64.74,26.87,319.89,319.89,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100214,SLR1025,Dec-2024,2024-12-12,Sports,561.58,0.1,56.16,10.11,94.87,54.13,346.31,346.31,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100215,SLR1041,Dec-2024,2024-12-13,Furniture,500.0,0.12,60.0,10.8,86.36,61.01,281.83,281.83,0.0,Processed,NONE,UPI,0,False,N/A
TXN100216,SLR1078,Nov-2024,2024-11-26,Books,500.0,0.12,60.0,10.8,80.29,42.33,306.58,306.58,0.0,Processed,NONE,UPI,0,False,N/A
TXN100217,SLR1118,Nov-2024,2024-11-03,Sports,500.0,0.15,75.0,13.5,74.84,67.05,269.61,269.61,0.0,Processed,NONE,UPI,0,False,N/A
TXN100218,SLR1020,Nov-2024,2024-11-20,Toys,504.88,0.1,50.49,9.09,49.67,41.28,354.35,354.35,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100219,SLR1082,Nov-2024,2024-11-24,Electronics,500.0,0.15,75.0,13.5,55.26,58.73,297.51,297.51,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100220,SLR1075,Dec-2024,2024-12-05,Automotive,677.44,0.12,81.29,14.63,145.52,10.52,425.48,425.48,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100221,SLR1093,Oct-2024,2024-10-07,Furniture,500.0,0.15,75.0,13.5,106.06,90.28,215.16,215.16,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100222,SLR1021,Nov-2024,2024-11-02,Fashion,895.42,0.1,89.54,16.12,33.39,6.51,749.86,749.86,0.0,Processed,NONE,UPI,0,False,N/A
TXN100223,SLR1003,Nov-2024,2024-11-05,Books,500.0,0.08,40.0,7.2,88.12,96.36,268.32,268.32,0.0,Processed,NONE,UPI,0,False,N/A
TXN100224,SLR1010,Dec-2024,2024-12-15,Fashion,509.36,0.1,50.94,9.17,141.11,11.32,296.82,296.82,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100225,SLR1080,Oct-2024,2024-10-28,Fashion,500.0,0.15,75.0,13.5,37.07,16.98,357.45,358.8,1.35,Discrepancy,TAX_RATE_DISCREPANCY,RTGS,22,True,In Review
TXN100226,SLR1110,Nov-2024,2024-11-15,Grocery,500.0,0.15,75.0,13.5,80.74,59.44,271.32,271.32,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100227,SLR1017,Dec-2024,2024-12-29,Automotive,500.0,0.1,50.0,9.0,90.11,26.59,324.3,324.3,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100228,SLR1072,Nov-2024,2024-11-16,Grocery,500.0,0.12,60.0,10.8,88.05,16.31,324.84,324.84,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100229,SLR1069,Oct-2024,2024-10-05,Books,500.0,0.12,60.0,10.8,124.61,21.87,282.72,282.72,0.0,Processed,NONE,UPI,0,False,N/A
TXN100230,SLR1038,Oct-2024,2024-10-10,Automotive,500.0,0.12,60.0,10.8,20.01,72.77,336.42,336.42,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100231,SLR1060,Dec-2024,2024-12-10,Automotive,500.0,0.12,60.0,10.8,21.08,100.97,307.15,307.15,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100232,SLR1001,Nov-2024,2024-11-12,Beauty,1530.38,0.08,122.43,22.04,123.74,87.71,1174.46,1174.46,0.0,Processed,NONE,UPI,0,False,N/A
TXN100233,SLR1024,Nov-2024,2024-11-24,Automotive,500.0,0.1,50.0,9.0,134.68,21.31,285.01,285.01,0.0,Processed,NONE,UPI,0,False,N/A
TXN100234,SLR1082,Nov-2024,2024-11-17,Electronics,500.0,0.15,75.0,13.5,127.7,29.12,254.68,256.03,1.35,Discrepancy,TAX_RATE_DISCREPANCY,Cheque,15,True,Resolved
TXN100235,SLR1103,Dec-2024,2024-12-14,Sports,500.0,0.15,75.0,13.5,109.0,24.34,278.16,278.16,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100236,SLR1024,Oct-2024,2024-10-15,Automotive,500.0,0.1,50.0,9.0,43.71,14.12,383.17,383.17,0.0,Processed,NONE,UPI,0,False,N/A
TXN100237,SLR1034,Dec-2024,2024-12-06,Electronics,728.82,0.1,72.88,13.12,100.96,33.67,508.19,493.61,-14.58,Discrepancy,FEE_CALCULATION_ERROR,NEFT,1,False,Pending
TXN100238,SLR1036,Nov-2024,2024-11-16,Books,500.0,0.12,60.0,10.8,36.26,20.06,372.88,381.88,9.0,Discrepancy,FEE_CALCULATION_ERROR,UPI,0,False,Pending
TXN100239,SLR1043,Nov-2024,2024-11-23,Beauty,500.0,0.12,60.0,10.8,60.5,70.15,298.55,298.55,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100240,SLR1101,Oct-2024,2024-10-09,Electronics,500.0,0.15,75.0,13.5,62.93,68.96,279.61,279.61,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100241,SLR1099,Nov-2024,2024-11-27,Electronics,500.0,0.15,75.0,13.5,29.28,46.54,335.68,335.68,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100242,SLR1048,Oct-2024,2024-10-08,Beauty,500.0,0.12,60.0,10.8,35.86,62.8,330.54,330.54,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100243,SLR1094,Oct-2024,2024-10-07,Home & Kitchen,500.0,0.15,75.0,13.5,45.89,28.13,337.48,337.48,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100244,SLR1060,Nov-2024,2024-11-24,Automotive,500.0,0.12,60.0,10.8,108.59,34.18,286.43,286.43,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100245,SLR1005,Dec-2024,2024-12-10,Furniture,1277.0,0.08,102.16,18.39,141.86,163.64,850.95,850.95,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100246,SLR1025,Nov-2024,2024-11-08,Sports,508.35,0.1,50.84,9.15,135.38,65.2,247.78,247.78,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100247,SLR1081,Nov-2024,2024-11-13,Furniture,500.0,0.15,75.0,13.5,62.19,6.15,343.16,343.16,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100248,SLR1101,Oct-2024,2024-10-23,Electronics,500.0,0.15,75.0,13.5,21.16,3.43,386.91,386.91,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100249,SLR1076,Oct-2024,2024-10-22,Toys,500.0,0.12,60.0,10.8,68.28,3.02,357.9,357.9,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100250,SLR1079,Nov-2024,2024-11-12,Grocery,500.0,0.12,60.0,10.8,141.01,72.53,215.66,215.66,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100251,SLR1082,Oct-2024,2024-10-11,Electronics,500.0,0.15,75.0,13.5,111.17,104.47,195.86,195.86,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100252,SLR1071,Dec-2024,2024-12-01,Beauty,645.36,0.12,77.44,13.94,118.37,16.38,419.23,419.23,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100253,SLR1088,Nov-2024,2024-11-23,Furniture,500.0,0.15,75.0,13.5,66.56,17.58,327.36,327.36,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100254,SLR1056,Dec-2024,2024-12-18,Furniture,500.0,0.12,60.0,10.8,58.31,53.32,317.57,317.57,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100255,SLR1044,Nov-2024,2024-11-06,Sports,500.0,0.12,60.0,10.8,115.21,9.29,304.7,304.7,0.0,Processed,NONE,UPI,0,False,N/A
TXN100256,SLR1008,Dec-2024,2024-12-15,Home & Kitchen,2344.61,0.08,187.57,33.76,40.15,103.99,1979.14,1979.14,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100257,SLR1000,Dec-2024,2024-12-28,Books,1028.22,0.08,82.26,14.81,85.77,50.92,794.46,794.46,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100258,SLR1046,Dec-2024,2024-12-27,Grocery,500.0,0.12,60.0,10.8,51.04,48.67,329.49,329.49,0.0,Processed,NONE,UPI,0,False,N/A
TXN100259,SLR1049,Oct-2024,2024-10-10,Beauty,500.0,0.12,60.0,10.8,88.13,48.14,292.93,292.93,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100260,SLR1041,Nov-2024,2024-11-02,Furniture,500.0,0.12,60.0,10.8,103.32,8.7,317.18,317.18,0.0,Processed,NONE,UPI,0,False,N/A
TXN100261,SLR1106,Oct-2024,2024-10-04,Toys,500.0,0.15,75.0,13.5,43.22,3.42,364.86,364.86,0.0,Processed,NONE,UPI,0,False,N/A
TXN100262,SLR1004,Dec-2024,2024-12-23,Sports,660.84,0.08,52.87,9.52,103.43,27.73,467.29,467.29,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100263,SLR1075,Nov-2024,2024-11-30,Automotive,500.0,0.12,60.0,10.8,26.38,4.14,398.68,398.68,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100264,SLR1117,Oct-2024,2024-10-26,Electronics,500.0,0.15,75.0,13.5,105.25,20.19,286.06,286.06,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100265,SLR1081,Oct-2024,2024-10-26,Furniture,500.0,0.15,75.0,13.5,66.92,27.32,317.26,317.26,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100266,SLR1090,Oct-2024,2024-10-31,Fashion,500.0,0.15,75.0,13.5,127.07,25.52,258.91,247.66,-11.25,Discrepancy,FEE_CALCULATION_ERROR,Cheque,4,True,Pending
TXN100267,SLR1066,Oct-2024,2024-10-17,Fashion,500.0,0.12,60.0,10.8,33.16,14.38,381.66,381.66,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100268,SLR1084,Oct-2024,2024-10-14,Automotive,500.0,0.15,75.0,13.5,94.1,30.56,286.84,286.84,0.0,Processed,NONE,UPI,0,False,N/A
TXN100269,SLR1095,Oct-2024,2024-10-22,Automotive,500.0,0.15,75.0,13.5,119.62,61.4,230.48,230.48,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100270,SLR1054,Oct-2024,2024-10-22,Electronics,531.88,0.12,63.83,11.49,41.69,5.47,409.4,409.4,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100271,SLR1020,Dec-2024,2024-12-18,Toys,500.0,0.1,50.0,9.0,149.8,57.15,234.05,234.05,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100272,SLR1041,Nov-2024,2024-11-20,Furniture,500.0,0.12,60.0,10.8,73.6,49.87,305.73,305.73,0.0,Processed,NONE,UPI,0,False,N/A
TXN100273,SLR1030,Dec-2024,2024-12-12,Automotive,670.08,0.1,67.01,12.06,90.93,57.68,442.4,442.4,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100274,SLR1057,Nov-2024,2024-11-05,Sports,500.0,0.12,60.0,10.8,144.78,0.01,284.41,262.14,-22.27,Discrepancy,CATEGORY_POLICY_CHANGE,NEFT,33,True,In Review
TXN100275,SLR1000,Nov-2024,2024-11-27,Books,1808.07,0.08,144.65,26.04,147.97,26.22,1463.19,1463.19,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100276,SLR1035,Dec-2024,2024-12-02,Sports,500.0,0.12,60.0,10.8,86.47,59.49,283.24,283.24,0.0,Processed,NONE,UPI,0,False,N/A
TXN100277,SLR1058,Nov-2024,2024-11-08,Toys,500.0,0.12,60.0,10.8,40.29,7.95,380.96,380.96,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100278,SLR1032,Nov-2024,2024-11-24,Books,689.93,0.1,68.99,12.42,31.95,43.03,533.54,533.54,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100279,SLR1041,Nov-2024,2024-11-27,Furniture,500.0,0.12,60.0,10.8,42.48,65.02,321.7,321.7,0.0,Processed,NONE,UPI,0,False,N/A
TXN100280,SLR1116,Oct-2024,2024-10-13,Beauty,500.0,0.15,75.0,13.5,97.38,24.11,290.01,290.01,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100281,SLR1010,Oct-2024,2024-10-14,Fashion,887.38,0.1,88.74,15.97,139.84,16.91,625.92,625.92,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100282,SLR1119,Oct-2024,2024-10-30,Home & Kitchen,500.0,0.15,75.0,13.5,133.07,14.79,263.64,263.64,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100283,SLR1001,Dec-2024,2024-12-11,Beauty,674.79,0.08,53.98,9.72,121.06,24.78,465.25,465.25,0.0,Processed,NONE,UPI,0,False,N/A
TXN100284,SLR1069,Dec-2024,2024-12-22,Books,647.17,0.12,77.66,13.98,39.45,32.19,483.89,483.89,0.0,Processed,NONE,UPI,0,False,N/A
TXN100285,SLR1093,Nov-2024,2024-11-08,Furniture,500.0,0.15,75.0,13.5,146.24,72.27,192.99,192.99,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100286,SLR1055,Nov-2024,2024-11-19,Books,500.0,0.12,60.0,10.8,122.23,15.54,291.43,291.43,0.0,Processed,NONE,UPI,0,False,N/A
TXN100287,SLR1095,Oct-2024,2024-10-25,Automotive,500.0,0.15,75.0,13.5,91.26,27.96,292.28,292.28,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100288,SLR1089,Oct-2024,2024-10-21,Toys,500.0,0.15,75.0,13.5,119.06,43.64,248.8,248.8,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100289,SLR1073,Oct-2024,2024-10-03,Electronics,500.0,0.12,60.0,10.8,92.95,124.88,211.37,211.37,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100290,SLR1034,Nov-2024,2024-11-14,Electronics,597.29,0.1,59.73,10.75,62.04,135.79,328.98,328.98,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100291,SLR1054,Nov-2024,2024-11-25,Electronics,500.0,0.12,60.0,10.8,65.28,9.14,354.78,354.78,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100292,SLR1039,Oct-2024,2024-10-20,Automotive,500.0,0.12,60.0,10.8,148.39,67.48,213.33,213.33,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100293,SLR1018,Nov-2024,2024-11-05,Automotive,949.87,0.1,94.99,17.1,25.83,94.42,717.53,717.53,0.0,Processed,NONE,UPI,0,False,N/A
TXN100294,SLR1096,Dec-2024,2024-12-01,Electronics,500.0,0.15,75.0,13.5,130.86,8.85,271.79,1978.71,1706.92,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,UPI,18,True,In Review
TXN100295,SLR1088,Oct-2024,2024-10-07,Furniture,500.0,0.15,75.0,13.5,59.67,61.49,290.34,290.34,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100296,SLR1026,Dec-2024,2024-12-23,Sports,966.53,0.1,96.65,17.4,88.02,47.25,717.21,717.21,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100297,SLR1089,Dec-2024,2024-12-09,Toys,500.0,0.15,75.0,13.5,22.39,52.91,336.2,336.2,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100298,SLR1021,Oct-2024,2024-10-15,Fashion,937.62,0.1,93.76,16.88,56.92,84.36,685.7,685.7,0.0,Processed,NONE,UPI,0,False,N/A
TXN100299,SLR1083,Oct-2024,2024-10-12,Fashion,500.0,0.15,75.0,13.5,28.66,40.12,342.72,342.72,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100300,SLR1110,Oct-2024,2024-10-13,Grocery,500.0,0.15,75.0,13.5,22.48,59.2,329.82,329.82,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100301,SLR1065,Dec-2024,2024-12-03,Books,500.0,0.12,60.0,10.8,32.95,7.57,388.68,388.68,0.0,Processed,NONE,UPI,0,False,N/A
TXN100302,SLR1023,Oct-2024,2024-10-02,Beauty,915.76,0.1,91.58,16.48,85.08,42.15,680.47,680.47,0.0,Processed,NONE,Cheque,0,False,N/A
TXN100303,SLR1031,Dec-2024,2024-12-12,Automotive,870.12,0.1,87.01,15.66,59.64,58.19,649.62,649.62,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100304,SLR1087,Nov-2024,2024-11-09,Beauty,500.0,0.15,75.0,13.5,66.2,15.42,329.88,329.88,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100305,SLR1103,Oct-2024,2024-10-31,Sports,500.0,0.15,75.0,13.5,101.35,75.13,235.02,235.02,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100306,SLR1071,Nov-2024,2024-11-03,Beauty,504.61,0.12,60.55,10.9,49.33,5.43,378.4,378.4,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100307,SLR1093,Nov-2024,2024-11-08,Furniture,500.0,0.15,75.0,13.5,87.69,65.09,258.72,258.72,0.0,Processed,NONE,RTGS,0,False,N/A
TXN100308,SLR1053,Oct-2024,2024-10-11,Grocery,500.0,0.12,60.0,10.8,94.48,22.71,312.01,312.01,0.0,Processed,NONE,NEFT,0,False,N/A
TXN100309,SLR1057,Dec-2024,2024-12-26,Sports,500.0,0.12,60.0,10.8,37.13,32.79,359.28,359.28,0.0,Processed,NONE,NEFT,0,False,N/A
